,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
7140,17197591.0,33.0,no charges,h - hispanic,2019-06-16,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,yel - yellow,no data,honda,ps250 (honda),2005
7141,17197592.0,32.0,no charges,w - white,2019-06-16,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fltrx (harley-davidson),2015
7142,17133177.0,47.0,no charges,w - white,2019-06-17,monday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,fl - florida,1 - driver license,b - suspected minor injury,fl - florida,mc - motorcycle,blk - black,no data,can-am,spyder roadster (can-am),2010
7143,17135237.0,44.0,"no class (m) drivers license, expired temp tag, failed to maintain financial responsibility",w - white,2019-06-17,monday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr250 (honda),2012
7144,17146840.0,18.0,no charges,w - white,2019-06-17,monday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,honda,unknown (honda),1997
7145,17135290.0,52.0,no charges,w - white,2019-06-18,tuesday,1 - male,1 - not worn,98 - other/out of state,0.0,pa - pennsylvania,1 - driver license,a - suspected serious injury,pa - pennsylvania,mc - motorcycle,blk - black,no data,harley-davidson,flhtcui (harley-davidson),2015
7146,17135449.0,48.0,no charges,h - hispanic,2019-06-18,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,cam - camouflage,no data,other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2019
7147,17135944.0,55.0,no charges,b - black,2019-06-18,tuesday,1 - male,"3 - worn, not damaged",m - class m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,12 - defective or slick tires,volkswagen,unknown (volkswagen),2013
7148,17137026.0,26.0,no charges,w - white,2019-06-18,tuesday,1 - male,1 - not worn,am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxdb (harley-davidson),2012
7149,17140175.0,30.0,no charges,w - white,2019-06-18,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,no data,honda,cbr1000 (honda),2006
7150,17141094.0,56.0,no charges,w - white,2019-06-18,tuesday,2 - female,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,xl883 (harley-davidson),2002
7151,17142148.0,60.0,no charges,w - white,2019-06-18,tuesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2015
7152,17142165.0,49.0,fail to drive in a single lane,w - white,2019-06-18,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhx (harley-davidson),2012
7153,17142918.0,14.0,no driver's license,w - white,2019-06-18,tuesday,1 - male,"3 - worn, not damaged",5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,whi - white,no data,yamaha,xv700 (yamaha),2009
7154,17145123.0,20.0,"expired registration, no insurance (accident), failure to maintain single lane (accident)",w - white,2019-06-18,tuesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0.0,98 - other,98 - other,b - suspected minor injury,98 - other,mc - motorcycle,red - red,no data,yamaha,unknown (yamaha),2004
7155,17148630.0,44.0,improper driver license for type vehicle - motorcycle,w - white,2019-06-18,tuesday,1 - male,1 - not worn,a - class a,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,no data,suzuki,unknown (suzuki),2006
7156,17148663.0,57.0,no charges,w - white,2019-06-18,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,ple - purple,no data,harley-davidson,fxd (harley-davidson),2000
7157,17138187.0,28.0,driving while intoxicated,w - white,2019-06-19,wednesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2009
7158,17138662.0,57.0,no charges,w - white,2019-06-19,wednesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,fxs (harley-davidson),1978
7159,17140054.0,35.0,no charges,h - hispanic,2019-06-19,wednesday,1 - male,1 - not worn,98 - other/out of state,0.0,mi - michigan,1 - driver license,b - suspected minor injury,mi - michigan,mc - motorcycle,red - red,no data,harley-davidson,fxd (harley-davidson),2013
7160,17144431.0,37.0,"failed to control speed, no tdl, failure to establish financial responsibility",w - white,2019-06-19,wednesday,1 - male,1 - not worn,5 - unlicensed,0.0,tn - tennessee,4 - id card,a - suspected serious injury,tn - tennessee,mc - motorcycle,yel - yellow,no data,buell,unknown (buell),2003
7161,17145165.0,19.0,no charges,w - white,2019-06-19,wednesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,no data,honda,xr600 (honda),2003
7162,17147700.0,25.0,no charges,w - white,2019-06-19,wednesday,1 - male,"4 - worn, unk damage",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,kawasaki,kz1000 (kawasaki),2012
7163,17148413.0,62.0,no charges,w - white,2019-06-19,wednesday,2 - female,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,ch150 (honda),2013
7164,17152506.0,49.0,no charges,a - asian,2019-06-19,wednesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0.0,98 - other,98 - other,b - suspected minor injury,98 - other,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2016
7165,17139325.0,53.0,no charges,b - black,2019-06-20,thursday,1 - male,"2 - worn, damaged",a - class a,0.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,gsx1300 (suzuki),2005
7166,17139479.0,48.0,no charges,w - white,2019-06-20,thursday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,honda,cb500 (honda),2014
7167,17139920.0,59.0,no charges,w - white,2019-06-20,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,no data,honda,vtx1300 (honda),2002
7168,17140291.0,20.0,no charges,w - white,2019-06-20,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2000
7169,17140692.0,51.0,no charges,w - white,2019-06-20,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,fls (harley-davidson),2013
7170,17141382.0,28.0,no charges,h - hispanic,2019-06-20,thursday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,yel - yellow,no data,honda,gl1500 (honda),1999
7171,17141877.0,43.0,no charges,h - hispanic,2019-06-20,thursday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,no data,yamaha,unknown (yamaha),2016
7172,17141936.0,21.0,no charges,98 - other,2019-06-20,thursday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,suzuki,gsx (suzuki),2006
7173,17146061.0,35.0,no charges,w - white,2019-06-20,thursday,1 - male,1 - not worn,98 - other/out of state,0.0,mo - missouri,1 - driver license,b - suspected minor injury,mo - missouri,mc - motorcycle,blu - blue,no data,harley-davidson,xl883 (harley-davidson),2002
7174,17146900.0,51.0,no charges,w - white,2019-06-20,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fltc (harley-davidson),2007
7175,17149470.0,68.0,no charges,w - white,2019-06-20,thursday,1 - male,"3 - worn, not damaged",m - class m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,crf250 (honda),2013
7176,17139380.0,63.0,disregard traffic control device,w - white,2019-06-21,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,no data,bmw,r1200 (bmw),2016
7177,17142384.0,67.0,improper driver license for type of vehicle-no class m,w - white,2019-06-21,friday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,no data,harley-davidson,fls (harley-davidson),2007
7178,17144150.0,60.0,fail to maintain financial responsibility (accident),w - white,2019-06-21,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,dr-z400 (suzuki),2018
7179,17145007.0,53.0,no charges,h - hispanic,2019-06-21,friday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2018
7180,17145018.0,63.0,no charges,w - white,2019-06-21,friday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,ca - california,1 - driver license,a - suspected serious injury,ca - california,mc - motorcycle,sil - silver,no data,bmw,r1200 (bmw),2009
7181,17147384.0,37.0,no charges,b - black,2019-06-21,friday,2 - female,"4 - worn, unk damage",98 - other/out of state,0.0,ky - kentucky,1 - driver license,b - suspected minor injury,ky - kentucky,mc - motorcycle,red - red,no data,yamaha,unknown (yamaha),2009
7182,17149756.0,23.0,no charges,w - white,2019-06-21,friday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,honda,cbr1100 (honda),2018
7183,17150543.0,43.0,failed to drive in a single lane,w - white,2019-06-21,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhc (harley-davidson),2011
7184,17141389.0,27.0,no charges,w - white,2019-06-22,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr300 (honda),2017
7185,17141633.0,50.0,no charges,w - white,2019-06-22,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,victory motorcycles,unknown (victory motorcycles),2012
7186,17141637.0,39.0,no charges,b - black,2019-06-22,saturday,2 - female,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,no data,kawasaki,unknown (kawasaki),2012
7187,17146043.0,48.0,no charges,w - white,2019-06-22,saturday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,flhtcu (harley-davidson),2013
7188,17146063.0,42.0,no charges,w - white,2019-06-22,saturday,1 - male,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,unknown (harley-davidson),2018
7189,17146292.0,21.0,no charges,w - white,2019-06-22,saturday,2 - female,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr500 (honda),2017
7190,17148108.0,20.0,improper driver license for type vehicle (no mc license),w - white,2019-06-22,saturday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,12 - defective or slick tires,harley-davidson,flhc (harley-davidson),2008
7191,17149697.0,55.0,fail to drive in single lane,w - white,2019-06-22,saturday,2 - female,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xlh (harley-davidson),2000
7192,17149840.0,62.0,"driving while intoxicated 3rd or more, unsafe speed",w - white,2019-06-22,saturday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,xl1200 (harley-davidson),2018
7193,17150555.0,31.0,no charges,h - hispanic,2019-06-22,saturday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,k - fatal injury,tx - texas,mc - motorcycle,red - red,no data,honda,cbr250 (honda),2012
7194,17153687.0,46.0,"no valid texas driver license, failure to maintain financial responsibility",h - hispanic,2019-06-22,saturday,1 - male,99 - unknown if worn,5 - unlicensed,0.0,,5 - unlicensed,a - suspected serious injury,no data,mc - motorcycle,red - red,no data,kawasaki,vulcan 2000 (kawasaki),2001
7195,17156089.0,62.0,no charges,w - white,2019-06-22,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,flhtk (harley-davidson),2017
7196,17144542.0,66.0,no charges,w - white,2019-06-23,sunday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,xr200 (honda),1998
7197,17144820.0,61.0,no charges,w - white,2019-06-23,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,fjr1300 (yamaha),2004
7198,17146129.0,31.0,no charges,w - white,2019-06-23,sunday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,unknown (yamaha),1999
7199,17147616.0,52.0,no charges,h - hispanic,2019-06-23,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,co - colorado,2 - commercial driver lic.,a - suspected serious injury,co - colorado,mc - motorcycle,blu - blue,no data,suzuki,gsx (suzuki),2007
7200,17145049.0,28.0,no charges,w - white,2019-06-24,monday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,can-am,spyder roadster (can-am),2012
7201,17145363.0,59.0,no charges,98 - other,2019-06-24,monday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,unknown (harley-davidson),1997
7202,17145972.0,40.0,no charges,b - black,2019-06-24,monday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,kawasaki,zx750 (kawasaki),2009
7203,17149204.0,30.0,no charges,h - hispanic,2019-06-24,monday,1 - male,"2 - worn, damaged",bm - class b and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,honda,unknown (honda),2009
7204,17147414.0,33.0,no charges,w - white,2019-06-25,tuesday,1 - male,1 - not worn,98 - other/out of state,0.0,oh - ohio,1 - driver license,b - suspected minor injury,oh - ohio,mc - motorcycle,blu - blue,no data,piaggio,typhoon (piaggio),2005
