latitude,longitude,person_injury_severity
32.81880424,-96.64047261,B - SUSPECTED MINOR INJURY
30.20057867,-97.68846623,B - SUSPECTED MINOR INJURY
32.83985483,-95.22360122,B - SUSPECTED MINOR INJURY
29.48092997,-98.63592228,B - SUSPECTED MINOR INJURY
29.69108342,-95.33954815,C - POSSIBLE INJURY
32.79940894,-97.35037059,A - SUSPECTED SERIOUS INJURY
33.67134741,-96.90603415,99 - UNKNOWN
29.37019498,-98.50302054,99 - UNKNOWN
30.04651423,-100.04776383,A - SUSPECTED SERIOUS INJURY
32.92700869,-96.96387004,B - SUSPECTED MINOR INJURY
31.63963127,-96.28377533,A - SUSPECTED SERIOUS INJURY
29.70959416,-96.50400799,A - SUSPECTED SERIOUS INJURY
32.61242061,-98.22253745,C - POSSIBLE INJURY
32.93177769,-97.31595656,B - SUSPECTED MINOR INJURY
29.51112487,-95.78587299,B - SUSPECTED MINOR INJURY
31.72624484,-106.26783815,C - POSSIBLE INJURY
32.62832999,-96.91375902,A - SUSPECTED SERIOUS INJURY
30.76298653,-98.70275083,B - SUSPECTED MINOR INJURY
32.61242061,-98.22253745,C - POSSIBLE INJURY
32.61242061,-98.22253745,C - POSSIBLE INJURY
32.74036028,-97.44130827,C - POSSIBLE INJURY
30.09269398,-98.42321486,N - NOT INJURED
33.66269106,-95.53394615,A - SUSPECTED SERIOUS INJURY
33.84989187,-95.64841138,K - FATAL INJURY
29.91065464,-95.04785302,N - NOT INJURED
31.52381706,-93.79114928,C - POSSIBLE INJURY
29.3680445,-96.08884434,C - POSSIBLE INJURY
33.07627391,-96.75034419,A - SUSPECTED SERIOUS INJURY
29.02570926,-95.7195069,A - SUSPECTED SERIOUS INJURY
30.43369927,-97.90384302,B - SUSPECTED MINOR INJURY
32.73188279,-101.78320725,B - SUSPECTED MINOR INJURY
32.03173461,-102.06774132,A - SUSPECTED SERIOUS INJURY
29.56468633,-95.0259412,A - SUSPECTED SERIOUS INJURY
32.47093243,-97.15599295,B - SUSPECTED MINOR INJURY
32.99629422,-96.98904251,B - SUSPECTED MINOR INJURY
31.62003705,-99.56422222,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.8219615,-97.11888077,A - SUSPECTED SERIOUS INJURY
29.77881752,-95.93596439,B - SUSPECTED MINOR INJURY
30.14446014,-95.95953844,B - SUSPECTED MINOR INJURY
27.72710077,-97.39707638,K - FATAL INJURY
29.52603397,-98.39330429,B - SUSPECTED MINOR INJURY
31.96052085,-106.38085857,B - SUSPECTED MINOR INJURY
29.53956487,-98.38044414,B - SUSPECTED MINOR INJURY
33.13216019,-97.09440613,B - SUSPECTED MINOR INJURY
29.68045261,-95.35917849,C - POSSIBLE INJURY
32.44885399,-95.0735697,A - SUSPECTED SERIOUS INJURY
30.00995922,-95.74343646,A - SUSPECTED SERIOUS INJURY
30.43195104,-95.21036494,A - SUSPECTED SERIOUS INJURY
32.65624429,-97.04063252,K - FATAL INJURY
32.30284269,-96.37612273,K - FATAL INJURY
30.0682373,-94.13464355,A - SUSPECTED SERIOUS INJURY
32.5389119,-94.80677041,A - SUSPECTED SERIOUS INJURY
32.35638428,-95.97502899,B - SUSPECTED MINOR INJURY
31.43911976,-94.34405062,C - POSSIBLE INJURY
27.72643528,-97.41669265,N - NOT INJURED
33.13919007,-96.80924708,C - POSSIBLE INJURY
31.75658611,-106.49511748,C - POSSIBLE INJURY
32.08037268,-95.47108666,B - SUSPECTED MINOR INJURY
29.73488614,-95.34636098,A - SUSPECTED SERIOUS INJURY
31.44756246,-97.18850097,B - SUSPECTED MINOR INJURY
29.73673002,-95.57283129,C - POSSIBLE INJURY
32.15855537,-95.89340284,C - POSSIBLE INJURY
33.53181695,-101.85934821,N - NOT INJURED
33.1964208,-97.13874325,B - SUSPECTED MINOR INJURY
33.00611812,-96.88652957,B - SUSPECTED MINOR INJURY
32.6227991,-96.94270837,A - SUSPECTED SERIOUS INJURY
29.80936381,-95.33552477,K - FATAL INJURY
32.81457336,-96.86666008,99 - UNKNOWN
29.84405526,-98.16977393,A - SUSPECTED SERIOUS INJURY
28.38233384,-97.72598228,A - SUSPECTED SERIOUS INJURY
32.46954295,-95.11166517,K - FATAL INJURY
33.10157209,-97.13164595,A - SUSPECTED SERIOUS INJURY
32.95407747,-97.0401304,B - SUSPECTED MINOR INJURY
32.67184504,-94.55784089,C - POSSIBLE INJURY
30.73771723,-95.58848076,C - POSSIBLE INJURY
29.63242249,-95.23403734,C - POSSIBLE INJURY
29.46232922,-95.34194364,B - SUSPECTED MINOR INJURY
33.72027765,-96.56043462,A - SUSPECTED SERIOUS INJURY
33.6209084,-101.84928045,N - NOT INJURED
32.76235261,-96.9477038,C - POSSIBLE INJURY
29.83717024,-95.07940369,A - SUSPECTED SERIOUS INJURY
32.36584572,-96.26818575,A - SUSPECTED SERIOUS INJURY
31.99657787,-98.4266139,C - POSSIBLE INJURY
29.3435565,-94.94982556,A - SUSPECTED SERIOUS INJURY
32.69886428,-97.00242252,A - SUSPECTED SERIOUS INJURY
31.99903345,-96.38063375,C - POSSIBLE INJURY
32.61186716,-96.92339566,B - SUSPECTED MINOR INJURY
29.51137739,-95.0765857,99 - UNKNOWN
29.98718652,-93.97293602,B - SUSPECTED MINOR INJURY
29.8004048,-95.47579306,B - SUSPECTED MINOR INJURY
32.76152564,-96.91624348,A - SUSPECTED SERIOUS INJURY
29.97218048,-95.42069175,C - POSSIBLE INJURY
29.95391222,-95.67457988,B - SUSPECTED MINOR INJURY
28.69094274,-100.47959455,C - POSSIBLE INJURY
31.86021167,-102.52063477,99 - UNKNOWN
32.07600362,-95.60282448,B - SUSPECTED MINOR INJURY
30.99003,-97.83510241,99 - UNKNOWN
29.82518654,-95.05745884,N - NOT INJURED
33.32802377,-96.75055606,B - SUSPECTED MINOR INJURY
30.8902917,-102.76144712,N - NOT INJURED
30.0630819,-93.82152714,K - FATAL INJURY
32.77792851,-97.34685532,A - SUSPECTED SERIOUS INJURY
29.56938859,-95.77819797,C - POSSIBLE INJURY
33.27715475,-94.15283588,B - SUSPECTED MINOR INJURY
29.61130232,-95.22852075,K - FATAL INJURY
31.39906116,-97.16393032,K - FATAL INJURY
29.4028,-96.2486925,A - SUSPECTED SERIOUS INJURY
32.18719701,-95.9052312,K - FATAL INJURY
32.1776852,-94.90874002,A - SUSPECTED SERIOUS INJURY
30.2366778,-97.74849807,A - SUSPECTED SERIOUS INJURY
31.13354567,-97.43869948,B - SUSPECTED MINOR INJURY
31.5712756,-97.11914236,99 - UNKNOWN
32.3219734,-96.15558688,B - SUSPECTED MINOR INJURY
27.32538264,-98.22879966,B - SUSPECTED MINOR INJURY
31.96309463,-102.1491613,A - SUSPECTED SERIOUS INJURY
33.43842193,-96.41857905,C - POSSIBLE INJURY
30.96897699,-103.49649098,A - SUSPECTED SERIOUS INJURY
29.80068479,-95.41797307,B - SUSPECTED MINOR INJURY
31.53822465,-97.2568278,B - SUSPECTED MINOR INJURY
33.63716948,-96.63503413,B - SUSPECTED MINOR INJURY
32.66833655,-94.1710682,B - SUSPECTED MINOR INJURY
29.94244498,-95.43743082,K - FATAL INJURY
26.43290695,-98.39970351,B - SUSPECTED MINOR INJURY
29.72182327,-99.65637096,A - SUSPECTED SERIOUS INJURY
35.21703405,-101.81853116,K - FATAL INJURY
33.11514175,-94.64052895,K - FATAL INJURY
29.74766094,-99.90957639,C - POSSIBLE INJURY
30.02996985,-95.42920074,B - SUSPECTED MINOR INJURY
32.44280977,-94.93196357,A - SUSPECTED SERIOUS INJURY
33.58728231,-101.89622126,B - SUSPECTED MINOR INJURY
29.68440222,-95.12344369,N - NOT INJURED
32.67601245,-97.02467361,N - NOT INJURED
32.85024268,-97.01655101,B - SUSPECTED MINOR INJURY
33.17839501,-96.88733095,C - POSSIBLE INJURY
34.2451908,-103.03009963,A - SUSPECTED SERIOUS INJURY
30.05831365,-97.83249409,C - POSSIBLE INJURY
31.08330315,-97.63369034,A - SUSPECTED SERIOUS INJURY
30.5688677,-97.32911829,B - SUSPECTED MINOR INJURY
29.77429378,-95.31737247,B - SUSPECTED MINOR INJURY
30.10820474,-95.53712303,N - NOT INJURED
33.19076515,-102.27150566,A - SUSPECTED SERIOUS INJURY
31.78221089,-106.40260223,C - POSSIBLE INJURY
32.36809714,-99.85463546,N - NOT INJURED
30.30782747,-97.9848222,C - POSSIBLE INJURY
29.32326029,-98.60006428,B - SUSPECTED MINOR INJURY
29.94292642,-99.22672989,N - NOT INJURED
26.13142395,-97.35041809,B - SUSPECTED MINOR INJURY
31.74982468,-102.56192122,B - SUSPECTED MINOR INJURY
32.27602493,-98.75513078,K - FATAL INJURY
30.47224501,-97.67137454,B - SUSPECTED MINOR INJURY
31.46883936,-106.0567987,C - POSSIBLE INJURY
31.75660027,-106.49513831,B - SUSPECTED MINOR INJURY
31.04997331,-97.46139222,A - SUSPECTED SERIOUS INJURY
29.77200006,-98.53452346,A - SUSPECTED SERIOUS INJURY
31.88409843,-102.45523549,K - FATAL INJURY
32.70313279,-97.95461765,A - SUSPECTED SERIOUS INJURY
33.45731525,-96.81082253,N - NOT INJURED
32.95322375,-94.88732917,A - SUSPECTED SERIOUS INJURY
32.19258533,-94.8532819,B - SUSPECTED MINOR INJURY
32.90014514,-97.3172183,B - SUSPECTED MINOR INJURY
29.71914013,-95.53914262,C - POSSIBLE INJURY
35.22687667,-100.34417537,A - SUSPECTED SERIOUS INJURY
33.35912397,-95.09293321,A - SUSPECTED SERIOUS INJURY
35.19119406,-101.86826115,B - SUSPECTED MINOR INJURY
no data,no data,N - NOT INJURED
32.21597334,-98.2115535,B - SUSPECTED MINOR INJURY
31.80481659,-106.26824205,B - SUSPECTED MINOR INJURY
32.18312599,-95.9603125,B - SUSPECTED MINOR INJURY
34.76345309,-100.02668943,A - SUSPECTED SERIOUS INJURY
30.05734473,-95.08716315,C - POSSIBLE INJURY
29.90393049,-94.81840905,B - SUSPECTED MINOR INJURY
35.20377045,-101.87207021,A - SUSPECTED SERIOUS INJURY
30.67976719,-96.36915025,A - SUSPECTED SERIOUS INJURY
30.22261479,-97.69779248,B - SUSPECTED MINOR INJURY
29.97458057,-94.22131125,A - SUSPECTED SERIOUS INJURY
27.53475182,-99.50290681,B - SUSPECTED MINOR INJURY
30.11113783,-97.3540511,A - SUSPECTED SERIOUS INJURY
29.99277958,-96.26852919,B - SUSPECTED MINOR INJURY
33.55334502,-101.9140073,99 - UNKNOWN
30.56795467,-96.20650794,B - SUSPECTED MINOR INJURY
32.38889108,-96.84539027,N - NOT INJURED
32.6983343,-97.41185242,C - POSSIBLE INJURY
29.5139301,-98.59193796,A - SUSPECTED SERIOUS INJURY
29.58668104,-95.18434552,C - POSSIBLE INJURY
29.56726919,-98.29935843,C - POSSIBLE INJURY
32.05608152,-97.0935253,A - SUSPECTED SERIOUS INJURY
35.19519298,-101.86798127,C - POSSIBLE INJURY
29.91198426,-95.60356271,B - SUSPECTED MINOR INJURY
30.13038812,-93.95841502,A - SUSPECTED SERIOUS INJURY
29.93895957,-95.35708123,A - SUSPECTED SERIOUS INJURY
32.83687212,-97.14131336,A - SUSPECTED SERIOUS INJURY
32.94718408,-96.07716411,A - SUSPECTED SERIOUS INJURY
30.79025823,-95.46720679,B - SUSPECTED MINOR INJURY
26.16683102,-98.13828871,B - SUSPECTED MINOR INJURY
31.12311189,-97.69638865,K - FATAL INJURY
32.52848507,-96.37553088,A - SUSPECTED SERIOUS INJURY
29.75089363,-99.82356888,A - SUSPECTED SERIOUS INJURY
33.00111791,-96.96183363,A - SUSPECTED SERIOUS INJURY
32.98148098,-96.36971916,A - SUSPECTED SERIOUS INJURY
29.32218249,-94.92275802,B - SUSPECTED MINOR INJURY
29.8888762,-95.58592813,C - POSSIBLE INJURY
32.90784152,-96.55423498,C - POSSIBLE INJURY
29.75048666,-95.50182453,B - SUSPECTED MINOR INJURY
29.7433048,-95.36055309,A - SUSPECTED SERIOUS INJURY
30.03207162,-94.05725822,A - SUSPECTED SERIOUS INJURY
32.47227859,-96.03348541,B - SUSPECTED MINOR INJURY
30.12901411,-95.44957305,B - SUSPECTED MINOR INJURY
32.78159987,-96.81179157,B - SUSPECTED MINOR INJURY
29.68800868,-95.46467307,C - POSSIBLE INJURY
33.80170669,-96.65950959,A - SUSPECTED SERIOUS INJURY
29.68973577,-96.71285569,C - POSSIBLE INJURY
29.84826169,-95.46402687,B - SUSPECTED MINOR INJURY
33.1161659,-96.60292273,K - FATAL INJURY
29.98916972,-97.12415174,B - SUSPECTED MINOR INJURY
29.99633032,-97.41860953,A - SUSPECTED SERIOUS INJURY
32.91582422,-96.51339263,A - SUSPECTED SERIOUS INJURY
29.39799292,-95.05048916,B - SUSPECTED MINOR INJURY
30.06658473,-95.13876314,C - POSSIBLE INJURY
35.19343406,-101.79542117,A - SUSPECTED SERIOUS INJURY
32.78494902,-96.78749715,A - SUSPECTED SERIOUS INJURY
29.42158222,-98.47831946,C - POSSIBLE INJURY
32.66685268,-94.34313214,C - POSSIBLE INJURY
29.87498579,-95.79753889,C - POSSIBLE INJURY
33.44324415,-94.09322296,B - SUSPECTED MINOR INJURY
31.78545148,-106.37034982,N - NOT INJURED
30.03872483,-97.80497246,N - NOT INJURED
34.17589734,-101.7120687,B - SUSPECTED MINOR INJURY
30.55823848,-98.16659289,B - SUSPECTED MINOR INJURY
32.85446443,-96.6346428,B - SUSPECTED MINOR INJURY
32.24856247,-95.57663754,A - SUSPECTED SERIOUS INJURY
29.93897343,-95.36053909,N - NOT INJURED
32.60176829,-97.11240961,K - FATAL INJURY
32.92042427,-97.68119234,B - SUSPECTED MINOR INJURY
31.07356763,-97.67990539,A - SUSPECTED SERIOUS INJURY
32.94887424,-97.22062245,N - NOT INJURED
32.34809625,-99.87617838,N - NOT INJURED
33.33526084,-94.15056609,A - SUSPECTED SERIOUS INJURY
33.93659926,-98.5354987,B - SUSPECTED MINOR INJURY
31.10401462,-97.76545242,A - SUSPECTED SERIOUS INJURY
32.97134065,-96.32140682,B - SUSPECTED MINOR INJURY
32.88110294,-97.09925489,A - SUSPECTED SERIOUS INJURY
32.73281361,-97.47201516,B - SUSPECTED MINOR INJURY
29.21936505,-99.778502,99 - UNKNOWN
32.67301232,-97.13461893,B - SUSPECTED MINOR INJURY
29.93804199,-95.46036546,C - POSSIBLE INJURY
34.46851994,-101.10854486,A - SUSPECTED SERIOUS INJURY
32.46112444,-99.76362371,B - SUSPECTED MINOR INJURY
30.97412803,-97.43499514,A - SUSPECTED SERIOUS INJURY
32.44834307,-100.42325506,N - NOT INJURED
30.34017766,-95.48070756,B - SUSPECTED MINOR INJURY
31.42781025,-93.95115764,A - SUSPECTED SERIOUS INJURY
31.15525184,-97.32446109,A - SUSPECTED SERIOUS INJURY
33.70327888,-96.57856297,A - SUSPECTED SERIOUS INJURY
31.77864484,-106.41092034,A - SUSPECTED SERIOUS INJURY
30.67818361,-96.34260509,K - FATAL INJURY
31.74539958,-106.36895319,N - NOT INJURED
29.63868091,-95.58192004,A - SUSPECTED SERIOUS INJURY
32.38472148,-94.9214263,A - SUSPECTED SERIOUS INJURY
32.52495462,-97.64109154,B - SUSPECTED MINOR INJURY
29.4853082,-95.10345387,A - SUSPECTED SERIOUS INJURY
33.08806769,-96.83911257,B - SUSPECTED MINOR INJURY
30.97494336,-103.54563221,A - SUSPECTED SERIOUS INJURY
29.6923035,-95.57473935,B - SUSPECTED MINOR INJURY
31.5740854,-95.17002139,A - SUSPECTED SERIOUS INJURY
29.34762268,-95.01368347,B - SUSPECTED MINOR INJURY
32.62695021,-97.13606586,C - POSSIBLE INJURY
27.79701869,-97.40933775,C - POSSIBLE INJURY
33.57454388,-97.89414754,B - SUSPECTED MINOR INJURY
29.54868125,-98.37530396,K - FATAL INJURY
32.62761923,-95.65580183,B - SUSPECTED MINOR INJURY
33.72746543,-96.51429199,B - SUSPECTED MINOR INJURY
32.97534421,-96.72369258,B - SUSPECTED MINOR INJURY
31.76447142,-106.36448717,C - POSSIBLE INJURY
33.01168421,-96.87728064,C - POSSIBLE INJURY
30.26509646,-97.70861321,B - SUSPECTED MINOR INJURY
29.69225177,-95.32486525,A - SUSPECTED SERIOUS INJURY
29.96521143,-95.33606235,C - POSSIBLE INJURY
29.48007211,-95.25766048,B - SUSPECTED MINOR INJURY
28.77535938,-96.83114545,A - SUSPECTED SERIOUS INJURY
29.79578527,-98.14995045,A - SUSPECTED SERIOUS INJURY
33.57165434,-101.92554126,B - SUSPECTED MINOR INJURY
30.28921921,-96.14811098,C - POSSIBLE INJURY
29.7276172,-99.65658418,N - NOT INJURED
31.77811657,-106.46218452,B - SUSPECTED MINOR INJURY
29.56937443,-96.46093075,B - SUSPECTED MINOR INJURY
31.85734809,-102.39002165,C - POSSIBLE INJURY
32.97470924,-96.82249905,B - SUSPECTED MINOR INJURY
30.64089532,-95.19370546,B - SUSPECTED MINOR INJURY
30.28768478,-97.74157246,B - SUSPECTED MINOR INJURY
33.00375525,-96.71777919,C - POSSIBLE INJURY
33.17528734,-96.8514453,A - SUSPECTED SERIOUS INJURY
32.94527435,-94.0877533,A - SUSPECTED SERIOUS INJURY
32.72975428,-97.26704418,B - SUSPECTED MINOR INJURY
30.50921249,-98.29606628,C - POSSIBLE INJURY
31.05964275,-94.00916728,B - SUSPECTED MINOR INJURY
35.16384861,-101.87263594,B - SUSPECTED MINOR INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
33.10150843,-96.24717843,A - SUSPECTED SERIOUS INJURY
33.60876708,-101.87702151,B - SUSPECTED MINOR INJURY
29.44269273,-98.49418231,C - POSSIBLE INJURY
27.79676426,-97.40946214,B - SUSPECTED MINOR INJURY
27.67306381,-97.27960106,C - POSSIBLE INJURY
29.40524814,-98.56180882,C - POSSIBLE INJURY
27.79743188,-97.40893061,C - POSSIBLE INJURY
30.68797192,-95.1749982,A - SUSPECTED SERIOUS INJURY
30.31234473,-97.66220321,B - SUSPECTED MINOR INJURY
30.52417994,-93.94054714,B - SUSPECTED MINOR INJURY
33.20485399,-96.26469091,B - SUSPECTED MINOR INJURY
29.97890486,-95.40412347,N - NOT INJURED
32.88081672,-96.89803909,C - POSSIBLE INJURY
35.62520388,-101.62158913,C - POSSIBLE INJURY
30.32861876,-95.06625971,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.69176639,-97.06260143,C - POSSIBLE INJURY
29.72857822,-98.08798219,A - SUSPECTED SERIOUS INJURY
32.67084985,-100.91930144,A - SUSPECTED SERIOUS INJURY
32.80111437,-94.58664606,B - SUSPECTED MINOR INJURY
33.01244132,-97.01128573,B - SUSPECTED MINOR INJURY
31.71796894,-99.00125388,B - SUSPECTED MINOR INJURY
30.60835047,-94.94254707,A - SUSPECTED SERIOUS INJURY
32.59965488,-97.57010316,B - SUSPECTED MINOR INJURY
32.52256553,-97.52628038,C - POSSIBLE INJURY
31.86127431,-106.55085794,A - SUSPECTED SERIOUS INJURY
29.88141882,-95.3734608,B - SUSPECTED MINOR INJURY
32.13940171,-94.37428615,B - SUSPECTED MINOR INJURY
33.60816409,-96.35824603,K - FATAL INJURY
32.76708811,-96.805054,B - SUSPECTED MINOR INJURY
29.40220188,-98.5117942,A - SUSPECTED SERIOUS INJURY
29.41244497,-98.44213232,B - SUSPECTED MINOR INJURY
29.96497303,-95.45389631,N - NOT INJURED
29.46320649,-98.69186797,B - SUSPECTED MINOR INJURY
31.57715819,-97.11276207,B - SUSPECTED MINOR INJURY
31.81444871,-95.78302186,A - SUSPECTED SERIOUS INJURY
29.85435673,-95.28748027,B - SUSPECTED MINOR INJURY
30.35956783,-97.79107409,99 - UNKNOWN
29.75651566,-95.7806727,A - SUSPECTED SERIOUS INJURY
32.91733903,-96.62514166,A - SUSPECTED SERIOUS INJURY
31.98902462,-102.07957132,A - SUSPECTED SERIOUS INJURY
29.46465441,-98.47415241,B - SUSPECTED MINOR INJURY
33.65698619,-96.93600575,A - SUSPECTED SERIOUS INJURY
29.54303266,-98.50404772,C - POSSIBLE INJURY
27.74713129,-97.4242287,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.67314884,-97.13463398,B - SUSPECTED MINOR INJURY
29.81222114,-95.68706596,B - SUSPECTED MINOR INJURY
32.79635015,-96.79290684,A - SUSPECTED SERIOUS INJURY
29.74102592,-95.45819855,N - NOT INJURED
31.77656985,-106.38828886,B - SUSPECTED MINOR INJURY
32.99866492,-96.91054157,A - SUSPECTED SERIOUS INJURY
27.72509226,-97.40578974,B - SUSPECTED MINOR INJURY
32.72449644,-97.10451858,A - SUSPECTED SERIOUS INJURY
32.83958397,-97.32286276,C - POSSIBLE INJURY
32.88977649,-97.53981213,N - NOT INJURED
31.67078485,-106.1913204,B - SUSPECTED MINOR INJURY
31.76502858,-106.32295836,B - SUSPECTED MINOR INJURY
33.22305545,-96.54654413,B - SUSPECTED MINOR INJURY
no data,no data,N - NOT INJURED
30.2856087,-94.20434699,C - POSSIBLE INJURY
25.91192563,-97.49023136,B - SUSPECTED MINOR INJURY
32.96781057,-96.68256352,B - SUSPECTED MINOR INJURY
32.75131779,-94.49905737,N - NOT INJURED
29.32006604,-98.5546378,99 - UNKNOWN
29.56229445,-98.68332002,C - POSSIBLE INJURY
31.20401759,-97.30413706,B - SUSPECTED MINOR INJURY
32.4717356,-99.70367479,B - SUSPECTED MINOR INJURY
33.53511473,-101.72595957,K - FATAL INJURY
32.81203203,-96.99375252,B - SUSPECTED MINOR INJURY
33.31560792,-95.9362294,N - NOT INJURED
31.05203151,-97.5318321,A - SUSPECTED SERIOUS INJURY
28.97812782,-97.52069203,B - SUSPECTED MINOR INJURY
33.43085438,-94.0691455,B - SUSPECTED MINOR INJURY
29.49307762,-98.39382456,B - SUSPECTED MINOR INJURY
30.03267448,-94.05797859,A - SUSPECTED SERIOUS INJURY
30.79815047,-95.45711197,A - SUSPECTED SERIOUS INJURY
33.20438857,-97.08423829,A - SUSPECTED SERIOUS INJURY
32.49686943,-97.3684953,B - SUSPECTED MINOR INJURY
29.70043177,-98.86028841,A - SUSPECTED SERIOUS INJURY
31.76271057,-106.26779175,B - SUSPECTED MINOR INJURY
30.30119718,-95.73131142,A - SUSPECTED SERIOUS INJURY
31.09404091,-97.37652317,B - SUSPECTED MINOR INJURY
27.64641924,-97.290261,C - POSSIBLE INJURY
30.27155135,-97.73293027,B - SUSPECTED MINOR INJURY
29.65111126,-97.60078729,C - POSSIBLE INJURY
29.8439447,-98.16971811,B - SUSPECTED MINOR INJURY
32.26628752,-95.27941283,B - SUSPECTED MINOR INJURY
31.46953932,-106.11909605,N - NOT INJURED
32.92516356,-96.99822772,B - SUSPECTED MINOR INJURY
31.8951662,-102.33454511,A - SUSPECTED SERIOUS INJURY
33.18028418,-96.89707746,B - SUSPECTED MINOR INJURY
29.859677,-98.28976628,C - POSSIBLE INJURY
29.99598804,-94.21667637,A - SUSPECTED SERIOUS INJURY
32.95149422,-96.66545259,B - SUSPECTED MINOR INJURY
33.65417021,-96.52852515,B - SUSPECTED MINOR INJURY
35.23024395,-101.77771053,A - SUSPECTED SERIOUS INJURY
30.12184183,-97.30988291,C - POSSIBLE INJURY
29.47319376,-94.98786597,A - SUSPECTED SERIOUS INJURY
32.32028407,-96.21308554,C - POSSIBLE INJURY
29.97924852,-95.71701202,N - NOT INJURED
29.41169339,-95.2506545,B - SUSPECTED MINOR INJURY
29.3658639,-94.99235395,B - SUSPECTED MINOR INJURY
30.13702595,-95.25694468,B - SUSPECTED MINOR INJURY
26.34647866,-98.75407472,C - POSSIBLE INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.84283861,-97.66904047,C - POSSIBLE INJURY
30.10636983,-99.20295268,C - POSSIBLE INJURY
31.16021026,-97.95406025,B - SUSPECTED MINOR INJURY
32.7926408,-96.62419501,C - POSSIBLE INJURY
32.98389174,-96.26801786,A - SUSPECTED SERIOUS INJURY
32.01919182,-101.93224339,A - SUSPECTED SERIOUS INJURY
27.6870026,-97.41977992,N - NOT INJURED
29.55402912,-98.66771222,C - POSSIBLE INJURY
33.69784352,-95.55430262,C - POSSIBLE INJURY
30.31888869,-97.72474336,B - SUSPECTED MINOR INJURY
35.23642628,-101.84714488,A - SUSPECTED SERIOUS INJURY
32.93261122,-96.75499428,K - FATAL INJURY
31.78533112,-97.84796792,C - POSSIBLE INJURY
31.17116179,-97.41556718,B - SUSPECTED MINOR INJURY
29.74668978,-98.69622835,B - SUSPECTED MINOR INJURY
32.4144149,-95.27971033,A - SUSPECTED SERIOUS INJURY
35.19242446,-101.82743176,A - SUSPECTED SERIOUS INJURY
33.20407419,-97.14467246,A - SUSPECTED SERIOUS INJURY
30.46531365,-94.18712649,A - SUSPECTED SERIOUS INJURY
33.06477009,-97.39132396,99 - UNKNOWN
31.89217584,-104.82013857,K - FATAL INJURY
30.10194474,-95.50682304,C - POSSIBLE INJURY
33.01194215,-99.05733834,A - SUSPECTED SERIOUS INJURY
32.80836175,-97.42351052,N - NOT INJURED
30.07225017,-93.82784391,B - SUSPECTED MINOR INJURY
32.91451974,-97.32346332,A - SUSPECTED SERIOUS INJURY
29.51516762,-97.46317092,C - POSSIBLE INJURY
32.83840863,-97.05965874,A - SUSPECTED SERIOUS INJURY
26.15764889,-97.9117567,N - NOT INJURED
no data,no data,A - SUSPECTED SERIOUS INJURY
32.71622662,-97.44383446,A - SUSPECTED SERIOUS INJURY
33.32611642,-97.18058709,C - POSSIBLE INJURY
29.6785766,-97.27715557,A - SUSPECTED SERIOUS INJURY
29.6785766,-97.27715557,A - SUSPECTED SERIOUS INJURY
29.54894794,-95.12859645,B - SUSPECTED MINOR INJURY
