person_age,person_gender,person_ethnicity,person_injury_severity,driver_license_class,person_age
40,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,40
49,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,49
24,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,24
34,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,34
29,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,29
28,1 - MALE,B - BLACK,N - NOT INJURED,A - CLASS A,28
28,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,28
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,36
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
20,1 - MALE,98 - OTHER,N - NOT INJURED,CM - CLASS C AND M,20
37,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,37
23,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,23
42,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,42
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,22
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
66,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,66
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,24
20,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,20
31,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,31
58,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,58
39,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,39
44,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,44
34,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,34
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
42,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,42
37,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,37
48,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,48
27,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,27
31,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,31
28,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,28
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,31
37,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,37
27,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,27
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
25,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,25
42,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,42
62,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,62
54,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,54
19,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,no data,19
21,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,21
40,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,40
59,99 - UNKNOWN,no data,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,59
40,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,40
72,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,72
25,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,25
26,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,26
38,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,38
26,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,26
21,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,21
45,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,45
16,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,16
43,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,43
43,1 - MALE,no data,C - POSSIBLE INJURY,CM - CLASS C AND M,43
48,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,48
24,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,24
31,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,31
56,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,56
26,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,26
50,2 - FEMALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,50
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
36,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,36
42,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,42
80,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,80
29,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,A - CLASS A,29
26,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,26
25,1 - MALE,H - HISPANIC,K - FATAL INJURY,5 - UNLICENSED,25
20,1 - MALE,B - BLACK,K - FATAL INJURY,98 - OTHER/OUT OF STATE,20
27,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,27
19,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,19
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
20,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,20
31,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,31
58,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,58
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,22
46,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,46
71,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,A - CLASS A,71
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,31
58,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,58
no data,1 - MALE,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
55,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,55
57,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
48,1 - MALE,H - HISPANIC,N - NOT INJURED,C - CLASS C,48
42,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,42
56,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,56
21,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,21
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,29
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,36
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,52
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
40,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,40
59,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,59
62,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,62
27,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,27
20,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,20
55,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,55
57,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,57
61,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,61
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,35
38,1 - MALE,W - WHITE,K - FATAL INJURY,AM - CLASS A AND M,38
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,30
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,35
27,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,27
35,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,35
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,23
38,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,38
49,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,49
29,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,29
26,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,26
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
53,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,53
65,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,65
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,27
67,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,67
60,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,60
59,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,59
59,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,59
20,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,20
32,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,32
24,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,24
22,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,22
33,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,33
32,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,32
26,1 - MALE,A - ASIAN,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,26
30,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,30
35,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,BM - CLASS B AND M,35
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,25
28,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,28
28,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,28
68,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,68
27,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,27
20,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,20
21,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,21
71,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,no data,71
54,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,54
70,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,70
51,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,51
45,1 - MALE,A - ASIAN,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,45
53,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,53
no data,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,no data
61,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,61
34,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,no data,34
70,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,70
41,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,41
50,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,50
37,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,37
24,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,24
31,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,31
57,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
27,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,27
49,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,49
57,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
33,1 - MALE,W - WHITE,C - POSSIBLE INJURY,AM - CLASS A AND M,33
18,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,18
62,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,62
25,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,25
34,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,34
32,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,32
77,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,77
25,1 - MALE,B - BLACK,N - NOT INJURED,C - CLASS C,25
23,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,23
30,1 - MALE,W - WHITE,N - NOT INJURED,98 - OTHER/OUT OF STATE,30
40,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,40
40,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,40
27,1 - MALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,27
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,29
48,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,48
29,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,29
28,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,28
39,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,39
19,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,19
31,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,31
40,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,40
35,1 - MALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,35
43,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,43
21,1 - MALE,H - HISPANIC,K - FATAL INJURY,CM - CLASS C AND M,21
50,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,50
45,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,45
56,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,56
73,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,73
59,1 - MALE,A - ASIAN,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,59
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,35
23,1 - MALE,A - ASIAN,N - NOT INJURED,C - CLASS C,23
18,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,18
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,30
53,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,53
40,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,40
58,1 - MALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,58
34,1 - MALE,W - WHITE,N - NOT INJURED,AM - CLASS A AND M,34
48,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,48
30,1 - MALE,no data,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,30
24,1 - MALE,W - WHITE,N - NOT INJURED,98 - OTHER/OUT OF STATE,24
48,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,48
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,37
36,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,36
22,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,22
35,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,35
49,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,49
60,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,60
48,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,A - CLASS A,48
30,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,30
51,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,51
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,25
24,2 - FEMALE,98 - OTHER,N - NOT INJURED,CM - CLASS C AND M,24
45,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,45
37,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,37
70,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,70
41,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,41
37,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,M - CLASS M,37
40,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,40
19,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,19
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
48,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,48
38,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,38
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,27
32,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,32
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,37
20,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,C - CLASS C,20
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,24
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,30
41,1 - MALE,B - BLACK,K - FATAL INJURY,5 - UNLICENSED,41
51,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,51
18,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,18
42,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,42
19,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,19
52,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,52
45,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,45
64,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,64
18,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,18
29,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,29
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
30,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,30
33,1 - MALE,H - HISPANIC,N - NOT INJURED,A - CLASS A,33
37,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,37
49,1 - MALE,W - WHITE,C - POSSIBLE INJURY,AM - CLASS A AND M,49
28,2 - FEMALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,28
36,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,36
43,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,43
74,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,M - CLASS M,74
23,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,23
24,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,24
48,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,48
47,1 - MALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,47
34,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,34
24,1 - MALE,98 - OTHER,C - POSSIBLE INJURY,CM - CLASS C AND M,24
53,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,53
40,2 - FEMALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,40
26,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,26
19,1 - MALE,98 - OTHER,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,19
32,1 - MALE,H - HISPANIC,N - NOT INJURED,5 - UNLICENSED,32
19,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,19
55,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,55
23,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,23
53,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,53
37,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,37
27,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,27
26,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,26
47,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,47
44,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,44
41,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,41
30,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,30
48,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,48
41,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,41
26,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,26
33,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,33
63,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,A - CLASS A,63
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,A - CLASS A,29
21,1 - MALE,B - BLACK,C - POSSIBLE INJURY,5 - UNLICENSED,21
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
25,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
56,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,56
28,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,28
38,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,38
29,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,29
42,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,42
22,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,22
41,1 - MALE,W - WHITE,C - POSSIBLE INJURY,M - CLASS M,41
20,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,20
43,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,43
19,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,19
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,23
40,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,40
35,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,35
48,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,48
46,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,46
46,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,46
20,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,20
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
37,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,37
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,22
35,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,35
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,24
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
24,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,no data,24
69,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,69
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,23
48,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,48
50,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,BM - CLASS B AND M,50
