crash_id,person_age,charge,person_ethnicity,financial_responsibility_type,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,driver_license_endorsements,driver_drug_test_result,driver_license_state,driver_license_type,person_injury_severity
17086920,27,"FAIL TO MAINTAIN SINGLE LANE, NO MOTORCYCLE ENDORSEMENT",B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-05-23,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17088765,32,"FAILURE TO CONTROL SPEED, NO OPERATORS LICENSE, 2 STEP REGISTRATION, FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY",H - HISPANIC,no data,2019-05-23,THURSDAY,2 - FEMALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17141672,41,"FAIL TO DRIVE IN SINGLE LANE, EXPIRED REGISTRATION, EXPIRED DRIVERS LICENSE",B - BLACK,1 - LIABILITY INSURANCE POLICY,2019-05-23,THURSDAY,1 - MALE,"4 - WORN, UNK DAMAGE",B - CLASS B,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17086019,49,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-05-24,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17086621,30,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2019-05-24,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17088745,25,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-05-24,FRIDAY,1 - MALE,99 - UNKNOWN IF WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17089033,26,FTC SPEED,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-05-24,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17089316,58,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-05-24,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17087221,21,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-05-25,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17087766,76,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-05-25,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17089194,69,NO CHARGES,W - WHITE,no data,2019-05-25,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17088882,40,no data,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-05-26,SUNDAY,2 - FEMALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17089127,33,EVADING MOTOR VEHICLE,W - WHITE,no data,2019-05-27,MONDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17133879,27,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2019-05-27,MONDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17137165,53,NO CHARGES,B - BLACK,1 - LIABILITY INSURANCE POLICY,2019-05-28,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",A - CLASS A,TANK VEHICLE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,B - SUSPECTED MINOR INJURY
17136406,44,NO CHARGES,W - WHITE,no data,2019-06-01,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
17197080,38,"FAILED TO CONTROL SPEED-ACCIDENT W/FIXTURE (002C), EXPIRED REGISTRATION (SEP/18)(334N)",W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-01,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17131673,51,UNSAFE SPEED,W - WHITE,no data,2019-06-04,TUESDAY,1 - MALE,99 - UNKNOWN IF WORN,98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,WA - WASHINGTON,1 - DRIVER LICENSE,N - NOT INJURED
17138135,43,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-06,THURSDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17134917,28,"EVADING ARREST W/VEHICLE, UNAUTH USE OF VEHICLE",W - WHITE,no data,2019-06-07,FRIDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,C - POSSIBLE INJURY
17135754,39,"DRIVING WHILE LICENSE INVALID, UNSAFE SPEED, IMPROPER DRIVER LICENSE FOR TYPE VEHICLE",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-07,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17141522,40,NO CHARGES,W - WHITE,no data,2019-06-07,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,no data,5 - UNLICENSED,A - SUSPECTED SERIOUS INJURY
17143911,27,DWI,W - WHITE,no data,2019-06-07,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,99 - UNKNOWN,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17985657,32,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-07,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17132616,27,"DISREGARD STOP SIGN X 6 / NO INSURANCE, NO VEHICLE REGISTRATION / NO LICENSE PLATE LIGHT, NO DRIVERS LICENSE / FAILED TO USE TURN SIGNAL / UNSAFE SPEE, EVADING ARREST OR DETENTION W/MOTOR VEHICLE / EVADING ARREST",H - HISPANIC,no data,2019-06-08,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,N - NOT INJURED
17136652,48,"DRIVING WHILE LICENSE INVALID, FTM FINANCIAL RESPONSIBILITY, VIOLATE NON-CDL ENDORSEMENT-MOTORCYCLE, OPERATE VEHICLE W/WRONG LICENSE PLATE/REG INSIGNIA, UNSAFE SPEED",W - WHITE,no data,2019-06-08,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,B - SUSPECTED MINOR INJURY
17137667,44,NO CHARGES,W - WHITE,no data,2019-06-08,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17140031,58,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-08,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",AM - CLASS A AND M,"TANK VEHICLE, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,A - SUSPECTED SERIOUS INJURY
17131515,37,FAILURE TO CONTROL SPEED,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2019-06-09,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17133375,55,"UNSAFE SPEED (TXTRC 545.351), IMPROPER DRIVER LICENSE FOR TYPE OF VEHICLE (TXTRC 521.085)",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-09,SUNDAY,2 - FEMALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17135992,52,UNSAFE SPEED,W - WHITE,no data,2019-06-09,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17139465,25,NO CHARGES,W - WHITE,no data,2019-06-09,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17142710,45,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-09,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17146358,59,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-10,MONDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17133400,23,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-06-12,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,1 - POSITIVE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17135284,37,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-12,WEDNESDAY,2 - FEMALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,MO - MISSOURI,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17152428,32,"UNSAFE SPEED, NO DRIVER'S LICENSE",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-12,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,NY - NEW YORK,4 - ID CARD,B - SUSPECTED MINOR INJURY
17153289,22,"FAIL TO CONTROL SPEED, NO MOTORCYCLE ENDORSEMENT",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-13,THURSDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17130641,28,"FAIL TO GIVE HALF OF ROADWAY, EXPIRED REGISTRATION, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, NO MOTORCYCLE ENDORSEMENT",W - WHITE,no data,2019-06-14,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17131328,41,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-14,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17132965,42,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-14,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
17134870,32,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-06-14,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,1 - POSITIVE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17141544,40,NO CHARGES,W - WHITE,no data,2019-06-14,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17148650,21,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2019-06-14,FRIDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17154375,68,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-14,FRIDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17131039,28,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-15,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17134450,43,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17135115,no data,NO CHARGES,99 - UNKNOWN,no data,2019-06-15,SATURDAY,99 - UNKNOWN,"2 - WORN, DAMAGED",99 - UNKNOWN,UNKNOWN,97 - NOT APPLICABLE,UN - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN
17137622,30,NO CHARGES,W - WHITE,no data,2019-06-15,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17137880,43,IMPROPER DL FOR TYPE VEHICLE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17138229,47,FAIL TO DRIVE IN SINGLE LANE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
17140261,59,NO CHARGES,W - WHITE,no data,2019-06-15,SATURDAY,1 - MALE,99 - UNKNOWN IF WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17145031,38,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17151244,33,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",AM - CLASS A AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17152639,18,NO MOTORCYCLE LICENSE,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2019-06-15,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17131084,38,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-16,SUNDAY,1 - MALE,1 - NOT WORN,AM - CLASS A AND M,TANK VEHICLE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17132282,21,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-16,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17132721,53,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-16,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17133382,72,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-16,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,AZ - ARIZONA,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17135861,33,NO CHARGES,W - WHITE,no data,2019-06-16,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,99 - UNKNOWN,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17136055,64,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-16,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17145137,59,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-16,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17197591,33,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2019-06-16,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17197592,32,NO CHARGES,W - WHITE,no data,2019-06-16,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17133177,47,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-17,MONDAY,1 - MALE,"2 - WORN, DAMAGED",98 - OTHER/OUT OF STATE,OTHER/OUT OF STATE,97 - NOT APPLICABLE,FL - FLORIDA,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17135237,44,"NO CLASS (M) DRIVERS LICENSE, EXPIRED TEMP TAG, FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY",W - WHITE,no data,2019-06-17,MONDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17146840,18,NO CHARGES,W - WHITE,no data,2019-06-17,MONDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17135290,52,NO CHARGES,W - WHITE,no data,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,PA - PENNSYLVANIA,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17135449,48,NO CHARGES,H - HISPANIC,no data,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17135944,55,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",M - CLASS M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17137026,26,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,AM - CLASS A AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,B - SUSPECTED MINOR INJURY
17140175,30,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-18,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17141094,56,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,2 - FEMALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
17142148,60,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17142165,49,FAIL TO DRIVE IN A SINGLE LANE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17142918,14,NO DRIVER'S LICENSE,W - WHITE,no data,2019-06-18,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,no data,5 - UNLICENSED,B - SUSPECTED MINOR INJURY
17145123,20,"EXPIRED REGISTRATION, NO INSURANCE (ACCIDENT), FAILURE TO MAINTAIN SINGLE LANE (ACCIDENT)",W - WHITE,no data,2019-06-18,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,OTHER/OUT OF STATE,97 - NOT APPLICABLE,98 - OTHER,98 - OTHER,B - SUSPECTED MINOR INJURY
17148630,44,IMPROPER DRIVER LICENSE FOR TYPE VEHICLE - MOTORCYCLE,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17148663,57,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-18,TUESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17138187,28,DRIVING WHILE INTOXICATED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-19,WEDNESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17138662,57,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-19,WEDNESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17140054,35,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2019-06-19,WEDNESDAY,1 - MALE,1 - NOT WORN,98 - OTHER/OUT OF STATE,OTHER/OUT OF STATE,97 - NOT APPLICABLE,MI - MICHIGAN,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17144431,37,"FAILED TO CONTROL SPEED, NO TDL, FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",W - WHITE,no data,2019-06-19,WEDNESDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TN - TENNESSEE,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
17145165,19,NO CHARGES,W - WHITE,no data,2019-06-19,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
17147700,25,NO CHARGES,W - WHITE,no data,2019-06-19,WEDNESDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
17148413,62,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-06-19,WEDNESDAY,2 - FEMALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17152506,49,NO CHARGES,A - ASIAN,2 - PROOF OF LIABILITY INSURANCE,2019-06-19,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",98 - OTHER/OUT OF STATE,OTHER/OUT OF STATE,97 - NOT APPLICABLE,98 - OTHER,98 - OTHER,B - SUSPECTED MINOR INJURY
17139325,53,NO CHARGES,B - BLACK,no data,2019-06-20,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",A - CLASS A,"TANK VEHICLE, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,B - SUSPECTED MINOR INJURY
17139479,48,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-20,THURSDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
17139920,59,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-06-20,THURSDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
17140291,20,NO CHARGES,W - WHITE,no data,2019-06-20,THURSDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
