,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity
5925,16292338.0,47,no charges,b - black,2018-03-10,saturday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5926,16293186.0,18,fmfr/no registration,a - asian,2018-03-10,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5927,16294134.0,45,no charges,h - hispanic,2018-03-10,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5928,16294172.0,58,"driving while intoxicated, unsafe speed",w - white,2018-03-10,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5929,16294567.0,27,no charges,w - white,2018-03-10,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5930,16294861.0,50,no charges,b - black,2018-03-10,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
5931,16296254.0,25,no charges,w - white,2018-03-10,saturday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,sd - south dakota,1 - driver license,b - suspected minor injury
5932,16298472.0,54,no charges,w - white,2018-03-10,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5933,16298555.0,42,no charges,w - white,2018-03-10,saturday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury
5934,16298805.0,47,fail to drive in single lane,w - white,2018-03-10,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5935,16299730.0,35,no charges,h - hispanic,2018-03-10,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5936,16300856.0,56,"fail to control speed, no insurance, expired registration",w - white,2018-03-10,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5937,16301726.0,24,no charges,h - hispanic,2018-03-10,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5938,16303316.0,28,no charges,w - white,2018-03-10,saturday,1 - male,1 - not worn,bm - class b and m,1,tx - texas,2 - commercial driver lic.,k - fatal injury
5939,16345671.0,32,"unsafe speed, possession of drug paraphernalia",w - white,2018-03-10,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5940,16293730.0,34,no charges,b - black,2018-03-11,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5941,16295311.0,55,no charges,b - black,2018-03-11,sunday,1 - male,1 - not worn,bm - class b and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury
5942,16295312.0,48,no charges,h - hispanic,2018-03-11,sunday,1 - male,1 - not worn,,0,,,a - suspected serious injury
5943,16298471.0,39,"no restricted class m license, motor driven cycle/moped",b - black,2018-03-11,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5944,16349474.0,26,no charges,w - white,2018-03-11,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5945,16358343.0,35,no charges,h - hispanic,2018-03-11,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured
5946,16297678.0,36,no charges,w - white,2018-03-12,monday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5947,16298613.0,29,no charges,98 - other,2018-03-12,monday,1 - male,1 - not worn,98 - other/out of state,0,nm - new mexico,1 - driver license,a - suspected serious injury
5948,16297142.0,38,fail to maintain financial responsibility,b - black,2018-03-13,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5949,16297547.0,68,no charges,w - white,2018-03-13,tuesday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5950,16297654.0,30,no charges,w - white,2018-03-13,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5951,16299924.0,67,no charges,w - white,2018-03-13,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5952,16300276.0,28,no charges,b - black,2018-03-14,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5953,16301971.0,25,ftmfr,b - black,2018-03-14,wednesday,1 - male,"2 - worn, damaged",b - class b,0,tx - texas,1 - driver license,b - suspected minor injury
5954,16302426.0,43,passed on right shoulder,w - white,2018-03-14,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5955,16300843.0,37,no charges,w - white,2018-03-15,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5956,16301030.0,69,no charges,w - white,2018-03-15,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5957,16302238.0,51,no charges,h - hispanic,2018-03-15,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5958,16302612.0,37,no charges,h - hispanic,2018-03-16,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5959,16304289.0,52,no charges,w - white,2018-03-16,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5960,16364346.0,32,"no motor cycle endoresement, operate unregistered motor vehicle",w - white,2018-03-16,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5961,16553640.0,58,no charges,b - black,2018-03-16,friday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury
5962,16303746.0,34,no charges,w - white,2018-03-17,saturday,2 - female,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,n - not injured
5963,16303824.0,29,no charges,w - white,2018-03-17,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5964,16346207.0,62,unsafe speed,w - white,2018-03-22,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5965,16346314.0,69,no charges,w - white,2018-03-22,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5966,16364521.0,31,no charges,w - white,2018-03-24,saturday,1 - male,99 - unknown if worn,b - class b,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury
5967,16346938.0,29,no charges,w - white,2018-03-25,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0,ar - arkansas,1 - driver license,k - fatal injury
5969,16346887.0,72,no charges,h - hispanic,2018-03-27,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured
5970,16358246.0,42,no charges,w - white,2018-03-29,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured
5971,16348889.0,48,no charges,w - white,2018-03-30,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5972,16353511.0,32,no charges,w - white,2018-03-30,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5973,16357472.0,51,no charges,w - white,2018-03-30,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured
5974,16347904.0,48,no charges,w - white,2018-03-31,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5975,16350041.0,20,no charges,w - white,2018-03-31,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5976,16350658.0,19,no charges,98 - other,2018-03-31,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
5977,16364471.0,31,no charges,w - white,2018-03-31,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
5978,16365383.0,29,no charges,w - white,2018-03-31,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5979,16344394.0,29,no charges,a - asian,2018-04-01,sunday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
5980,16347362.0,20,no charges,w - white,2018-04-01,sunday,1 - male,"2 - worn, damaged",98 - other/out of state,0,fl - florida,1 - driver license,b - suspected minor injury
5981,16359228.0,48,no charges,h - hispanic,2018-04-01,sunday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury
5982,16347216.0,28,no charges,w - white,2018-04-02,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5983,16347268.0,23,no charges,w - white,2018-04-02,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
5984,16358844.0,34,no charges,w - white,2018-04-03,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5985,16362691.0,45,improper driver license for type vehicle,h - hispanic,2018-04-03,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
5986,16344967.0,56,no charges,w - white,2018-04-05,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5987,16346268.0,49,no charges,w - white,2018-04-05,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5988,16352736.0,35,colliding with a stationary object,w - white,2018-04-05,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
5989,16354568.0,20,no charges,w - white,2018-04-05,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5990,16362382.0,44,no charges,b - black,2018-04-05,thursday,1 - male,"2 - worn, damaged",a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury
5991,16344395.0,20,no charges,w - white,2018-04-06,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5992,16349619.0,55,"no drivers licence, no motorcycle endorsment",b - black,2018-04-06,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury
5993,16357248.0,61,no charges,w - white,2018-04-06,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5994,16356113.0,29,no charges,w - white,2018-04-07,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5995,16356783.0,51,no charges,w - white,2018-04-07,saturday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury
5996,16359759.0,39,no charges,w - white,2018-04-07,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
5997,16361519.0,19,no charges,98 - other,2018-04-07,saturday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
5998,16354881.0,25,"no driver's license, no insurance, no registration",h - hispanic,2018-04-08,sunday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury
5999,16360505.0,15,no charges,w - white,2018-04-08,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
6000,16363607.0,56,no charges,w - white,2018-04-08,sunday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
6001,16367040.0,26,"failed to drive in a single lane-acc, no dl, no insurance",h - hispanic,2018-04-08,sunday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
6002,16367199.0,49,no charges,w - white,2018-04-08,sunday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury
6003,16344629.0,29,no charges,w - white,2018-04-09,monday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
6004,16345435.0,29,"dwli, no motorcycle endorsement",w - white,2018-04-09,monday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
6005,16347540.0,20,"fail to maintain financial responsibility, no driver's license (class m endorsement), operate unregistered motor vehicle, registration 2/2014",w - white,2018-04-09,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
6006,16348711.0,46,no charges,b - black,2018-04-09,monday,1 - male,1 - not worn,98 - other/out of state,0,oh - ohio,1 - driver license,a - suspected serious injury
6007,16350004.0,38,no charges,w - white,2018-04-09,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
6008,16350517.0,31,no charges,w - white,2018-04-09,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
6009,16363434.0,52,improper license for type of vehicle,w - white,2018-04-09,monday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury
6010,16349480.0,26,no charges,w - white,2018-04-10,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
6011,16365016.0,33,no charges,h - hispanic,2018-04-10,tuesday,1 - male,1 - not worn,b - class b,0,tx - texas,1 - driver license,a - suspected serious injury
6012,16350747.0,48,no charges,b - black,2018-04-11,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
6013,16354366.0,50,no charges,w - white,2018-04-11,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
6014,16359295.0,28,no charges,h - hispanic,2018-04-11,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
6015,16363006.0,18,"fail to maintain financial responsibility, improper driver license for type vehicle",h - hispanic,2018-04-11,wednesday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
6016,16363973.0,38,no charges,w - white,2018-04-11,wednesday,1 - male,1 - not worn,98 - other/out of state,0,va - virginia,1 - driver license,b - suspected minor injury
6017,16351634.0,36,"driving with expired license, expired registration",h - hispanic,2018-04-12,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
6018,16352511.0,34,no charges,w - white,2018-04-12,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
