,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity_x,license_plate_state_x,vehicle_body_style_x,vehicle_color_x,vehicle_defect_1_x,vehicle_make_x,vehicle_model_name_x
6925,17007419.0,33.0,no charges,w - white,2019-04-12,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,unknown,unknown (unknown)
6926,17007936.0,38.0,fail to control speed,w - white,2019-04-12,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,triumph motorcycle,daytona (triumph motorcycle)
6927,17008266.0,23.0,no charges,w - white,2019-04-12,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,yamaha,rt100 (yamaha)
6928,17010050.0,66.0,no charges,w - white,2019-04-12,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,12 - defective or slick tires,american iron horse,outlaw (american iron horse)
6929,17010803.0,31.0,fail to control speed,w - white,2019-04-12,friday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,c90 (suzuki)
6930,17013038.0,23.0,no charges,w - white,2019-04-12,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gs850 (suzuki)
6931,17013131.0,22.0,no charges,w - white,2019-04-12,friday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
6932,17013471.0,58.0,no charges,b - black,2019-04-12,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,can-am,spyder roadster (can-am)
6933,17014286.0,58.0,no charges,w - white,2019-04-12,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,unknown,unknown (unknown)
6934,17014292.0,52.0,no charges,w - white,2019-04-12,friday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,bmw,unknown (bmw)
6935,17018456.0,55.0,no charges,w - white,2019-04-12,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,vtx1800 (honda)
6936,17020833.0,39.0,failed to stop & give information  trc.  550.023,h - hispanic,2019-04-12,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,ple - purple,,kawasaki,unknown (kawasaki)
6937,17012390.0,30.0,driving while intoxicated,h - hispanic,2019-04-13,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,unknown (kawasaki)
6938,17014247.0,33.0,unsafe speed,w - white,2019-04-13,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,klx140 (kawasaki)
6939,17014878.0,22.0,"failed to control speed, no motorcycle endorsement",w - white,2019-04-13,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,yamaha,fz1 (yamaha)
6940,17017517.0,34.0,unsafe speed,w - white,2019-04-13,saturday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,fzs10 (yamaha)
6941,17018178.0,54.0,"failed to control speed, expired registration certificate",w - white,2019-04-13,saturday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,chf50 (honda)
6942,17018875.0,33.0,unsafe speed,w - white,2019-04-13,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
6943,17010404.0,34.0,no charges,h - hispanic,2019-04-14,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxs (harley-davidson)
6944,17010616.0,20.0,no charges,b - black,2019-04-14,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx (suzuki)
6945,17010700.0,21.0,no charges,w - white,2019-04-14,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,honda,grom (honda)
6946,17015927.0,22.0,no charges,w - white,2019-04-14,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ex500 (kawasaki)
6947,17016945.0,57.0,no charges,w - white,2019-04-14,sunday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,honda,sh150 (honda)
6948,17017567.0,28.0,"no registration, no insurance",w - white,2019-04-14,sunday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzfr1 (yamaha)
6949,,,,,,,,,,0,,,,,,,,,
6950,17022997.0,23.0,fail to maintain financial res[pnsibility,w - white,2019-04-14,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,sil - silver,,ducati,multistrada (ducati)
6951,17023036.0,40.0,no charges,h - hispanic,2019-04-14,sunday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,,yamaha,xvs65 (yamaha)
6952,17025023.0,27.0,no charges,w - white,2019-04-14,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,cb900 (honda)
6953,17673445.0,53.0,no charges,b - black,2019-04-14,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,fls (harley-davidson)
6954,17013359.0,30.0,no charges,98 - other,2019-04-15,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,zx600 (kawasaki)
6955,17014591.0,36.0,fail to control speed,w - white,2019-04-15,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,honda,cb900 (honda)
6956,17015259.0,35.0,no charges,b - black,2019-04-15,monday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx-r1000 (suzuki)
6957,17017202.0,37.0,no charges,w - white,2019-04-15,monday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,buell,firebolt (buell)
6958,17020685.0,22.0,no charges,w - white,2019-04-15,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ninja zx (kawasaki)
6959,17023321.0,24.0,driving while intoxicated -1st,w - white,2019-04-15,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zx600 (kawasaki)
6960,17015691.0,39.0,no charges,b - black,2019-04-16,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,kawasaki,ex250 (kawasaki)
6961,17016028.0,38.0,no charges,w - white,2019-04-16,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,honda,vt1100 (honda)
6962,17016512.0,37.0,no charges,w - white,2019-04-16,tuesday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,vespa,unknown (vespa)
6963,17016893.0,25.0,"driving w/o proof financial responsibility, failure to display valid license plate, opertating w/o motorcyle license",98 - other,2019-04-16,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,kawasaki,ex250 (kawasaki)
6964,17016985.0,36.0,no charges,b - black,2019-04-16,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,mt500 (harley-davidson)
6965,17023627.0,60.0,no charges,w - white,2019-04-16,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,yamaha,xvs1100 (yamaha)
6966,17017690.0,36.0,no charges,b - black,2019-04-17,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6967,17018747.0,23.0,no charges,w - white,2019-04-17,wednesday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,fzs10 (yamaha)
6968,17020891.0,27.0,no charges,w - white,2019-04-18,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxst (harley-davidson)
6969,17021116.0,30.0,no charges,w - white,2019-04-18,thursday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,bge - beige,,genuine scooter co.,buddy (genuine scooter co.)
6970,17021455.0,18.0,no charges,w - white,2019-04-19,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,ninja zx (kawasaki)
6971,17022540.0,51.0,no charges,w - white,2019-04-19,friday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson)
6972,17023019.0,55.0,no charges,h - hispanic,2019-04-19,friday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,mx - mexico,1 - driver license,b - suspected minor injury,mx - mexico,mc - motorcycle,grn - green,,kawasaki,vn800 (kawasaki)
6973,17023826.0,24.0,"unsafe speed, no restricted class m license, motor driven cycle/moped",w - white,2019-04-19,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,kawasaki,unknown (kawasaki)
6974,17024236.0,65.0,no charges,w - white,2019-04-19,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,flhc (harley-davidson)
6975,17022662.0,60.0,no charges,b - black,2019-04-20,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,ctx1300 (honda)
6976,17022825.0,38.0,no charges,w - white,2019-04-20,saturday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,bmw,g310 (bmw)
6977,17023164.0,,no charges,b - black,2019-04-20,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6978,17024016.0,50.0,driving while intoxicated,w - white,2019-04-20,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxs (harley-davidson)
6979,17024208.0,57.0,"unsafe speed, no resticted class m license, motor driven cycle/moped",w - white,2019-04-20,saturday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,vulcan 2000 (kawasaki)
6980,17024379.0,44.0,no charges,w - white,2019-04-20,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,sil - silver,,yamaha,xvs1100 (yamaha)
6981,17139635.0,49.0,no charges,w - white,2019-04-20,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,unknown (harley-davidson)
6982,17022811.0,23.0,no charges,w - white,2019-04-21,sunday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,n - not injured,tx - texas,mc - motorcycle,red - red,,harley-davidson,fls (harley-davidson)
6983,17023241.0,69.0,failure to control speed,w - white,2019-04-21,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,tan - tan,,harley-davidson,flhtcutg (harley-davidson)
6984,17023810.0,30.0,"no motorcycle endorsement, no insurance, expired registration",w - white,2019-04-21,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhrc (harley-davidson)
6985,17023852.0,36.0,fail to maintain financial responsibility,w - white,2019-04-21,sunday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury,la - louisiana,mc - motorcycle,yel - yellow,,harley-davidson,unknown (harley-davidson)
6986,17065573.0,63.0,no charges,w - white,2019-04-21,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson)
6987,17211587.0,23.0,no charges,w - white,2019-04-22,monday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
6988,17069434.0,44.0,no charges,w - white,2019-04-24,wednesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,k - fatal injury,tx - texas,mc - motorcycle,gld - gold,,suzuki,unknown (suzuki)
6989,17066499.0,30.0,"unsafe speed (txtrc 545.351), operate motor vehicle w/o financial responsibility, driving while license invalid (txtrc 521.457 (e))",h - hispanic,2019-04-27,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,kawasaki,ninja zx (kawasaki)
6990,17086285.0,52.0,no charges,w - white,2019-04-28,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,whi - white,12 - defective or slick tires,harley-davidson,flhp (harley-davidson)
6991,17068743.0,22.0,"driving while intoxicated, evading arrest detention w/veh",h - hispanic,2019-04-29,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,nc700x (honda)
6992,17065980.0,27.0,"unsafe speed, improper license for type of vehicle",w - white,2019-05-03,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhtc (harley-davidson)
6993,17066523.0,32.0,unsafe speed,w - white,2019-05-03,friday,1 - male,"2 - worn, damaged",98 - other/out of state,0,mx - mexico,1 - driver license,b - suspected minor injury,mx - mexico,mc - motorcycle,red - red,,suzuki,gsx (suzuki)
6994,17070809.0,30.0,fail to control speed,b - black,2019-05-03,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
6995,17065988.0,58.0,"driving while license invalid, ftyrow- right turn",w - white,2019-05-05,sunday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhxs (harley-davidson)
