crash_id,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year,person_injury_severity
17864066,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2016,A - SUSPECTED SERIOUS INJURY
17864865,AZ - ARIZONA,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLTRXS (HARLEY-DAVIDSON),2017,N - NOT INJURED
17865799,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,NINJA ZX (KAWASAKI),2011,A - SUSPECTED SERIOUS INJURY
17865836,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,YAMAHA,UNKNOWN (YAMAHA),2007,N - NOT INJURED
17868209,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2016,B - SUSPECTED MINOR INJURY
17872774,LA - LOUISIANA,MC - MOTORCYCLE,RED - RED,no data,HONDA,CR250 (HONDA),2000,B - SUSPECTED MINOR INJURY
17873199,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2019,A - SUSPECTED SERIOUS INJURY
17873485,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,SUZUKI,GSX (SUZUKI),2020,K - FATAL INJURY
17875776,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2006,A - SUSPECTED SERIOUS INJURY
17922557,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,UNKNOWN (KAWASAKI),2011,K - FATAL INJURY
17860258,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,YAMAHA,FZ07 (YAMAHA),2015,B - SUSPECTED MINOR INJURY
17860266,no data,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZFR6 (YAMAHA),2005,B - SUSPECTED MINOR INJURY
17861752,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CB125 (HONDA),2017,A - SUSPECTED SERIOUS INJURY
17862373,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2009,B - SUSPECTED MINOR INJURY
17866280,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2008,A - SUSPECTED SERIOUS INJURY
17866934,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,VTX1300 (HONDA),2006,N - NOT INJURED
17874201,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,UNKNOWN (KAWASAKI),2007,A - SUSPECTED SERIOUS INJURY
17861693,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,10 - DEFECTIVE OR NO VEHICLE BRAKES,KAWASAKI,NINJA ZX (KAWASAKI),2006,B - SUSPECTED MINOR INJURY
17862707,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,BIG DOG,RIDGEBACK (BIG DOG),2004,K - FATAL INJURY
17863122,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,CBR600 (HONDA),2007,B - SUSPECTED MINOR INJURY
17863221,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZFR1 (YAMAHA),2004,A - SUSPECTED SERIOUS INJURY
17866522,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE)),2008,B - SUSPECTED MINOR INJURY
17867439,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,EX250 (KAWASAKI),2009,B - SUSPECTED MINOR INJURY
17863275,no data,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2011,A - SUSPECTED SERIOUS INJURY
17863400,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),1980,K - FATAL INJURY
17863492,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,C50 (SUZUKI),2009,B - SUSPECTED MINOR INJURY
17864109,FL - FLORIDA,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XG500 (HARLEY-DAVIDSON),2015,N - NOT INJURED
17864882,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
17865569,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,ALL OTHER MAKES,UNKNOWN (ALL OTHER MAKES),2005,A - SUSPECTED SERIOUS INJURY
17866002,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,MT-01 (YAMAHA),2020,B - SUSPECTED MINOR INJURY
17870167,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,SUZUKI,VS800 (SUZUKI),2001,N - NOT INJURED
17918861,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2001,B - SUSPECTED MINOR INJURY
17864271,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,SUZUKI,GSX-R1000 (SUZUKI),2007,A - SUSPECTED SERIOUS INJURY
17864735,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR600 (HONDA),2009,B - SUSPECTED MINOR INJURY
17865911,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2012,B - SUSPECTED MINOR INJURY
17866476,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,CRF100 (HONDA),1981,N - NOT INJURED
17867168,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,VRSCA (HARLEY-DAVIDSON),2003,A - SUSPECTED SERIOUS INJURY
17867814,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XG750 (HARLEY-DAVIDSON),2018,B - SUSPECTED MINOR INJURY
17868281,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,KAWASAKI,NINJA ZX (KAWASAKI),2017,B - SUSPECTED MINOR INJURY
17872737,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,SUZUKI,VL800 (SUZUKI),2003,A - SUSPECTED SERIOUS INJURY
17875564,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLTC (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
17866857,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
17868220,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTCU (HARLEY-DAVIDSON),2003,B - SUSPECTED MINOR INJURY
17868862,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2015,A - SUSPECTED SERIOUS INJURY
17868986,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,UNKNOWN (HONDA),2012,B - SUSPECTED MINOR INJURY
17872549,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
17874130,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBR600 (HONDA),2013,B - SUSPECTED MINOR INJURY
17874131,TX - TEXAS,MC - MOTORCYCLE,RED - RED,10 - DEFECTIVE OR NO VEHICLE BRAKES,HONDA,CBR600 (HONDA),2013,B - SUSPECTED MINOR INJURY
17874844,UN - UNKNOWN,MC - MOTORCYCLE,MAR - MAROON,no data,KAWASAKI,ZX636 (KAWASAKI),no data,A - SUSPECTED SERIOUS INJURY
17869568,IL - ILLINOIS,MC - MOTORCYCLE,YEL - YELLOW,no data,HONDA,XR600 (HONDA),2006,N - NOT INJURED
17870662,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,BN125 (KAWASAKI),2004,A - SUSPECTED SERIOUS INJURY
17877362,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,VN1500 (KAWASAKI),2009,N - NOT INJURED
17869698,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HONDA,CBR600 (HONDA),2006,B - SUSPECTED MINOR INJURY
17870741,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,YAMAHA,UNKNOWN (YAMAHA),2016,B - SUSPECTED MINOR INJURY
17870934,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XLX (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
17871127,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2011,K - FATAL INJURY
17872445,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2009,N - NOT INJURED
17873028,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLRT (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
17869506,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLSTF (HARLEY-DAVIDSON),2007,A - SUSPECTED SERIOUS INJURY
17869671,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2011,B - SUSPECTED MINOR INJURY
17873459,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FLFB (HARLEY-DAVIDSON),2003,A - SUSPECTED SERIOUS INJURY
17873600,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,XV1000 (YAMAHA),2015,B - SUSPECTED MINOR INJURY
17874232,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,POLARIS,SPORTSMAN (POLARIS),2004,B - SUSPECTED MINOR INJURY
17874827,no data,MC - MOTORCYCLE,BLU - BLUE,no data,SUZUKI,GSX600 (SUZUKI),2006,K - FATAL INJURY
17875777,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2011,A - SUSPECTED SERIOUS INJURY
17921144,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2002,A - SUSPECTED SERIOUS INJURY
17876635,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,FLHRCI (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
17920162,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HONDA,VTX1300 (HONDA),1988,A - SUSPECTED SERIOUS INJURY
17919224,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,FZ6 (YAMAHA),2008,N - NOT INJURED
17929212,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,VTX1300 (HONDA),2003,B - SUSPECTED MINOR INJURY
17919299,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2009,N - NOT INJURED
17919768,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXB (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
17919490,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHT (HARLEY-DAVIDSON),1999,K - FATAL INJURY
17923476,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,SUZUKI,VZR1800 (SUZUKI),2017,B - SUSPECTED MINOR INJURY
17917344,no data,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2016,N - NOT INJURED
17924472,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2008,B - SUSPECTED MINOR INJURY
18182924,CA - CALIFORNIA,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
17923449,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,TRIUMPH MOTORCYCLE,UNKNOWN (TRIUMPH MOTORCYCLE),2020,A - SUSPECTED SERIOUS INJURY
17927203,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,YAMAHA,YZFR1 (YAMAHA),2004,B - SUSPECTED MINOR INJURY
17917918,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHR (HARLEY-DAVIDSON),2019,B - SUSPECTED MINOR INJURY
17919464,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,UNKNOWN (KAWASAKI),2015,N - NOT INJURED
17926308,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),no data,A - SUSPECTED SERIOUS INJURY
17919307,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTCU (HARLEY-DAVIDSON),2014,K - FATAL INJURY
17919319,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2002,N - NOT INJURED
17919520,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
17921171,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2018,A - SUSPECTED SERIOUS INJURY
17922529,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,10 - DEFECTIVE OR NO VEHICLE BRAKES,HONDA,UNKNOWN (HONDA),2006,K - FATAL INJURY
17925325,IL - ILLINOIS,MC - MOTORCYCLE,99 - UNKNOWN,no data,UNKNOWN,UNKNOWN (UNKNOWN),no data,B - SUSPECTED MINOR INJURY
17927181,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,ZX1000 (KAWASAKI),2019,A - SUSPECTED SERIOUS INJURY
17929309,TX - TEXAS,MC - MOTORCYCLE,PLE - PURPLE,no data,YAMAHA,UNKNOWN (YAMAHA),2012,B - SUSPECTED MINOR INJURY
17930357,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2008,B - SUSPECTED MINOR INJURY
17935965,no data,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),no data,A - SUSPECTED SERIOUS INJURY
17917626,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,ELW (HARLEY-DAVIDSON),2012,B - SUSPECTED MINOR INJURY
17920590,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CB650 (HONDA),1981,A - SUSPECTED SERIOUS INJURY
17923019,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,CBR600 (HONDA),2006,A - SUSPECTED SERIOUS INJURY
17927015,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,ZX1000 (KAWASAKI),2004,A - SUSPECTED SERIOUS INJURY
17917804,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,GENUINE SCOOTER CO.,ROUGHHOUSE (GENUINE SCOOTER CO.),2005,B - SUSPECTED MINOR INJURY
17927475,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,BUELL,1125 (BUELL),2009,B - SUSPECTED MINOR INJURY
17993886,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,NPS50 (HONDA),2019,B - SUSPECTED MINOR INJURY
17917965,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,YZ250 (YAMAHA),1999,A - SUSPECTED SERIOUS INJURY
17920655,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,Z50 (HONDA),1983,B - SUSPECTED MINOR INJURY
17921363,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2019,A - SUSPECTED SERIOUS INJURY
17931370,no data,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,NINJA ZX (KAWASAKI),2018,B - SUSPECTED MINOR INJURY
17933960,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2018,A - SUSPECTED SERIOUS INJURY
17926299,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,VN900 (KAWASAKI),2016,N - NOT INJURED
17941841,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,YAMAHA,YZ65 (YAMAHA),2018,B - SUSPECTED MINOR INJURY
17916959,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,KAWASAKI,NINJA ZX (KAWASAKI),2019,B - SUSPECTED MINOR INJURY
17920010,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2013,N - NOT INJURED
17920016,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,GL1800 (HONDA),2015,B - SUSPECTED MINOR INJURY
17921013,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HONDA,VTX1300 (HONDA),2006,B - SUSPECTED MINOR INJURY
17924449,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,KAWASAKI,UNKNOWN (KAWASAKI),2005,B - SUSPECTED MINOR INJURY
17933029,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2014,K - FATAL INJURY
17935304,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBR1000 (HONDA),2021,A - SUSPECTED SERIOUS INJURY
17935638,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX1300 (SUZUKI),2002,B - SUSPECTED MINOR INJURY
17920250,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2018,A - SUSPECTED SERIOUS INJURY
17921781,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2016,N - NOT INJURED
17922979,no data,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,ELW (HARLEY-DAVIDSON),2007,A - SUSPECTED SERIOUS INJURY
17937988,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,ZX600 (KAWASAKI),2009,B - SUSPECTED MINOR INJURY
17939821,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,KAWASAKI,ZX600 (KAWASAKI),2012,B - SUSPECTED MINOR INJURY
17917456,LA - LOUISIANA,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
17917559,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,VZ1500 (SUZUKI),2006,B - SUSPECTED MINOR INJURY
17919203,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,SUZUKI,UNKNOWN (SUZUKI),2007,A - SUSPECTED SERIOUS INJURY
17920544,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,ALL OTHER MAKES,UNKNOWN (ALL OTHER MAKES),no data,B - SUSPECTED MINOR INJURY
17923152,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FXD (HARLEY-DAVIDSON),2003,A - SUSPECTED SERIOUS INJURY
17923691,TX - TEXAS,MC - MOTORCYCLE,TAN - TAN,no data,KAWASAKI,VULCAN 2000 (KAWASAKI),2007,A - SUSPECTED SERIOUS INJURY
17926317,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXS (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
17933740,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,TRIUMPH MOTORCYCLE,UNKNOWN (TRIUMPH MOTORCYCLE),2002,B - SUSPECTED MINOR INJURY
17935743,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,EN650 (KAWASAKI),2016,B - SUSPECTED MINOR INJURY
17917734,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),1999,B - SUSPECTED MINOR INJURY
17917750,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,TRIUMPH MOTORCYCLE,SCRAMBLER (TRIUMPH MOTORCYCLE),2015,A - SUSPECTED SERIOUS INJURY
17918114,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2007,B - SUSPECTED MINOR INJURY
17919653,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTK (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
17920287,no data,MC - MOTORCYCLE,PNK - PINK,no data,UNKNOWN,UNKNOWN (UNKNOWN),2019,B - SUSPECTED MINOR INJURY
17920609,TX - TEXAS,MC - MOTORCYCLE,BGE - BEIGE,no data,HONDA,UNKNOWN (HONDA),1995,N - NOT INJURED
17922703,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,12 - DEFECTIVE OR SLICK TIRES,HARLEY-DAVIDSON,FLHR (HARLEY-DAVIDSON),2013,A - SUSPECTED SERIOUS INJURY
17924012,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2007,A - SUSPECTED SERIOUS INJURY
17927102,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HARLEY-DAVIDSON,FLT (HARLEY-DAVIDSON),2013,K - FATAL INJURY
17927329,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,CAN-AM,SPYDER ROADSTER (CAN-AM),2014,B - SUSPECTED MINOR INJURY
17927844,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,TT-R110E (YAMAHA),2012,B - SUSPECTED MINOR INJURY
17931609,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,GL1500 (HONDA),2001,K - FATAL INJURY
17918169,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXDB (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
17918269,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,98 - OTHER  (EXPLAIN IN NARRATIVE),KAWASAKI,EX650 (KAWASAKI),2006,B - SUSPECTED MINOR INJURY
17923180,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,INDIAN MOTORCYCLE CO.,SCOUT (INDIAN MOTORCYCLE CO.),2018,K - FATAL INJURY
17924751,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,ELW (HARLEY-DAVIDSON),2001,A - SUSPECTED SERIOUS INJURY
17924972,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,SV650 (SUZUKI),2004,B - SUSPECTED MINOR INJURY
17931229,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,YAMAHA,YZF750 (YAMAHA),2015,B - SUSPECTED MINOR INJURY
17933428,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,VF750 (HONDA),2005,B - SUSPECTED MINOR INJURY
17941275,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHT (HARLEY-DAVIDSON),2020,B - SUSPECTED MINOR INJURY
17918238,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR900 (HONDA),1993,B - SUSPECTED MINOR INJURY
17921871,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,GL1500 (HONDA),2000,B - SUSPECTED MINOR INJURY
17922533,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR300 (HONDA),2015,A - SUSPECTED SERIOUS INJURY
17922599,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XL1200 (HARLEY-DAVIDSON),2014,B - SUSPECTED MINOR INJURY
17932986,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HONDA,CBR1000 (HONDA),2015,B - SUSPECTED MINOR INJURY
17936749,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,SUZUKI,UNKNOWN (SUZUKI),2003,B - SUSPECTED MINOR INJURY
17921110,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,no data,2006,N - NOT INJURED
17921401,TX - TEXAS,MC - MOTORCYCLE,no data,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2019,A - SUSPECTED SERIOUS INJURY
17921799,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2002,B - SUSPECTED MINOR INJURY
17923409,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2007,B - SUSPECTED MINOR INJURY
17927042,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),2007,B - SUSPECTED MINOR INJURY
17928707,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,ZX600 (KAWASAKI),2008,A - SUSPECTED SERIOUS INJURY
17929678,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,VRSCDA (HARLEY-DAVIDSON),2013,B - SUSPECTED MINOR INJURY
17931605,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,YAMAHA,FZ8 (YAMAHA),2013,B - SUSPECTED MINOR INJURY
17932730,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,KLX110 (KAWASAKI),2021,A - SUSPECTED SERIOUS INJURY
17933036,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXSB (HARLEY-DAVIDSON),2007,B - SUSPECTED MINOR INJURY
17933207,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,UNKNOWN (HONDA),no data,B - SUSPECTED MINOR INJURY
